provincia_id,provincia_nombre,sexo,edad_quinquenal,pais_nacimiento,nacionalidad,cantidad
10,Catamarca,F,50 a 54,OTRO PAIS,ARGENTINA,15
10,Catamarca,F,50 a 54,OTRO PAIS,EXTRANJERA,74
10,Catamarca,F,55 a 59,ARGENTINA,ARGENTINA,10445
10,Catamarca,F,55 a 59,OTRO PAIS,ARGENTINA,11
10,Catamarca,F,55 a 59,OTRO PAIS,EXTRANJERA,52
10,Catamarca,F,60 a 64,ARGENTINA,ARGENTINA,8912
10,Catamarca,F,60 a 64,OTRO PAIS,ARGENTINA,12
10,Catamarca,F,60 a 64,OTRO PAIS,EXTRANJERA,67
10,Catamarca,F,65 a 69,ARGENTINA,ARGENTINA,7760
10,Catamarca,F,65 a 69,OTRO PAIS,ARGENTINA,9
10,Catamarca,F,65 a 69,OTRO PAIS,EXTRANJERA,52
10,Catamarca,F,70 a 74,ARGENTINA,ARGENTINA,6695
10,Catamarca,F,70 a 74,OTRO PAIS,ARGENTINA,16
10,Catamarca,F,70 a 74,OTRO PAIS,EXTRANJERA,39
10,Catamarca,F,75 a 79,ARGENTINA,ARGENTINA,4892
10,Catamarca,F,75 a 79,OTRO PAIS,ARGENTINA,15
10,Catamarca,F,75 a 79,OTRO PAIS,EXTRANJERA,31
10,Catamarca,F,80 a 84,ARGENTINA,ARGENTINA,3233
10,Catamarca,F,80 a 84,OTRO PAIS,ARGENTINA,5
10,Catamarca,F,80 a 84,OTRO PAIS,EXTRANJERA,25
10,Catamarca,F,85 a 89,ARGENTINA,ARGENTINA,1752
10,Catamarca,F,85 a 89,OTRO PAIS,ARGENTINA,6
10,Catamarca,F,85 a 89,OTRO PAIS,EXTRANJERA,10
10,Catamarca,F,90 a 94,ARGENTINA,ARGENTINA,870
10,Catamarca,F,90 a 94,OTRO PAIS,ARGENTINA,1
10,Catamarca,F,90 a 94,OTRO PAIS,EXTRANJERA,3
10,Catamarca,F,95 a 99,ARGENTINA,ARGENTINA,294
10,Catamarca,F,95 a 99,OTRO PAIS,ARGENTINA,1
10,Catamarca,F,95 a 99,OTRO PAIS,EXTRANJERA,1
10,Catamarca,M,0 a 4,ARGENTINA,ARGENTINA,10238
10,Catamarca,M,0 a 4,OTRO PAIS,ARGENTINA,4
10,Catamarca,M,0 a 4,OTRO PAIS,EXTRANJERA,6
10,Catamarca,M,10 a 14,ARGENTINA,ARGENTINA,17342
10,Catamarca,M,10 a 14,OTRO PAIS,ARGENTINA,6
10,Catamarca,M,10 a 14,OTRO PAIS,EXTRANJERA,21
10,Catamarca,M,100 y +,ARGENTINA,ARGENTINA,18
10,Catamarca,M,15 a 19,ARGENTINA,ARGENTINA,17839
10,Catamarca,M,15 a 19,OTRO PAIS,ARGENTINA,6
10,Catamarca,M,15 a 19,OTRO PAIS,EXTRANJERA,48
10,Catamarca,M,20 a 24,ARGENTINA,ARGENTINA,18438
10,Catamarca,M,20 a 24,OTRO PAIS,ARGENTINA,9
10,Catamarca,M,20 a 24,OTRO PAIS,EXTRANJERA,38
10,Catamarca,M,25 a 29,ARGENTINA,ARGENTINA,19585
10,Catamarca,M,25 a 29,OTRO PAIS,ARGENTINA,8
10,Catamarca,M,25 a 29,OTRO PAIS,EXTRANJERA,58
10,Catamarca,M,30 a 34,ARGENTINA,ARGENTINA,18982
10,Catamarca,M,30 a 34,OTRO PAIS,ARGENTINA,9
10,Catamarca,M,30 a 34,OTRO PAIS,EXTRANJERA,86
10,Catamarca,M,35 a 39,ARGENTINA,ARGENTINA,16599
10,Catamarca,M,35 a 39,OTRO PAIS,ARGENTINA,10
10,Catamarca,M,35 a 39,OTRO PAIS,EXTRANJERA,125
10,Catamarca,M,40 a 44,ARGENTINA,ARGENTINA,15458
10,Catamarca,M,40 a 44,OTRO PAIS,ARGENTINA,11
10,Catamarca,M,40 a 44,OTRO PAIS,EXTRANJERA,115
10,Catamarca,M,45 a 49,ARGENTINA,ARGENTINA,15423
10,Catamarca,M,45 a 49,OTRO PAIS,ARGENTINA,13
10,Catamarca,M,45 a 49,OTRO PAIS,EXTRANJERA,103
10,Catamarca,M,5 a 9,ARGENTINA,ARGENTINA,15127
10,Catamarca,M,5 a 9,OTRO PAIS,ARGENTINA,6
10,Catamarca,M,5 a 9,OTRO PAIS,EXTRANJERA,9
10,Catamarca,M,50 a 54,ARGENTINA,ARGENTINA,12842
10,Catamarca,M,50 a 54,OTRO PAIS,ARGENTINA,13
10,Catamarca,M,50 a 54,OTRO PAIS,EXTRANJERA,75
10,Catamarca,M,55 a 59,ARGENTINA,ARGENTINA,10350
10,Catamarca,M,55 a 59,OTRO PAIS,ARGENTINA,14
10,Catamarca,M,55 a 59,OTRO PAIS,EXTRANJERA,73
10,Catamarca,M,60 a 64,ARGENTINA,ARGENTINA,8754
10,Catamarca,M,60 a 64,OTRO PAIS,ARGENTINA,16
10,Catamarca,M,60 a 64,OTRO PAIS,EXTRANJERA,46
10,Catamarca,M,65 a 69,ARGENTINA,ARGENTINA,7589
10,Catamarca,M,65 a 69,OTRO PAIS,ARGENTINA,11
10,Catamarca,M,65 a 69,OTRO PAIS,EXTRANJERA,44
10,Catamarca,M,70 a 74,ARGENTINA,ARGENTINA,6129
10,Catamarca,M,70 a 74,OTRO PAIS,ARGENTINA,14
10,Catamarca,M,70 a 74,OTRO PAIS,EXTRANJERA,40
10,Catamarca,M,75 a 79,ARGENTINA,ARGENTINA,4124
10,Catamarca,M,75 a 79,OTRO PAIS,ARGENTINA,14
10,Catamarca,M,75 a 79,OTRO PAIS,EXTRANJERA,37
10,Catamarca,M,80 a 84,ARGENTINA,ARGENTINA,2258
10,Catamarca,M,80 a 84,OTRO PAIS,ARGENTINA,7
10,Catamarca,M,80 a 84,OTRO PAIS,EXTRANJERA,24
10,Catamarca,M,85 a 89,ARGENTINA,ARGENTINA,1095
10,Catamarca,M,85 a 89,OTRO PAIS,ARGENTINA,4
10,Catamarca,M,85 a 89,OTRO PAIS,EXTRANJERA,10
10,Catamarca,M,90 a 94,ARGENTINA,ARGENTINA,408
10,Catamarca,M,90 a 94,OTRO PAIS,EXTRANJERA,4
10,Catamarca,M,95 a 99,ARGENTINA,ARGENTINA,119
10,Catamarca,M,95 a 99,OTRO PAIS,ARGENTINA,1
10,Catamarca,X,15 a 19,ARGENTINA,ARGENTINA,1
10,Catamarca,X,20 a 24,ARGENTINA,ARGENTINA,3
10,Catamarca,X,25 a 29,ARGENTINA,ARGENTINA,2
10,Catamarca,X,30 a 34,ARGENTINA,ARGENTINA,4
10,Catamarca,X,35 a 39,ARGENTINA,ARGENTINA,4
10,Catamarca,X,40 a 44,ARGENTINA,ARGENTINA,2
14,Córdoba,F,0 a 4,ARGENTINA,ARGENTINA,86382
14,Córdoba,F,0 a 4,OTRO PAIS,ARGENTINA,204
14,Córdoba,F,0 a 4,OTRO PAIS,EXTRANJERA,133
14,Córdoba,F,10 a 14,ARGENTINA,ARGENTINA,144750
14,Córdoba,F,10 a 14,OTRO PAIS,ARGENTINA,331
14,Córdoba,F,10 a 14,OTRO PAIS,EXTRANJERA,946
14,Córdoba,F,100 y +,ARGENTINA,ARGENTINA,293
14,Córdoba,F,100 y +,OTRO PAIS,EXTRANJERA,14
14,Córdoba,F,15 a 19,ARGENTINA,ARGENTINA,142606
14,Córdoba,F,15 a 19,OTRO PAIS,ARGENTINA,521
14,Córdoba,F,15 a 19,OTRO PAIS,EXTRANJERA,1479
14,Córdoba,F,20 a 24,ARGENTINA,ARGENTINA,143496
14,Córdoba,F,20 a 24,OTRO PAIS,ARGENTINA,532
14,Córdoba,F,20 a 24,OTRO PAIS,EXTRANJERA,2333
14,Córdoba,F,25 a 29,ARGENTINA,ARGENTINA,147564
14,Córdoba,F,25 a 29,OTRO PAIS,ARGENTINA,316
14,Córdoba,F,25 a 29,OTRO PAIS,EXTRANJERA,2704
14,Córdoba,F,30 a 34,ARGENTINA,ARGENTINA,146563
14,Córdoba,F,30 a 34,OTRO PAIS,ARGENTINA,409
14,Córdoba,F,30 a 34,OTRO PAIS,EXTRANJERA,3370
14,Córdoba,F,35 a 39,ARGENTINA,ARGENTINA,141320
14,Córdoba,F,35 a 39,OTRO PAIS,ARGENTINA,348
14,Córdoba,F,35 a 39,OTRO PAIS,EXTRANJERA,3827
14,Córdoba,F,40 a 44,ARGENTINA,ARGENTINA,136306
14,Córdoba,F,40 a 44,OTRO PAIS,ARGENTINA,351
14,Córdoba,F,40 a 44,OTRO PAIS,EXTRANJERA,3631
14,Córdoba,F,45 a 49,ARGENTINA,ARGENTINA,138445
14,Córdoba,F,45 a 49,OTRO PAIS,ARGENTINA,390
14,Córdoba,F,45 a 49,OTRO PAIS,EXTRANJERA,3003
14,Córdoba,F,5 a 9,ARGENTINA,ARGENTINA,125844
14,Córdoba,F,5 a 9,OTRO PAIS,ARGENTINA,205
14,Córdoba,F,5 a 9,OTRO PAIS,EXTRANJERA,462
14,Córdoba,F,50 a 54,ARGENTINA,ARGENTINA,115311
14,Córdoba,F,50 a 54,OTRO PAIS,ARGENTINA,331
14,Córdoba,F,50 a 54,OTRO PAIS,EXTRANJERA,2512
14,Córdoba,F,55 a 59,ARGENTINA,ARGENTINA,99314
14,Córdoba,F,55 a 59,OTRO PAIS,ARGENTINA,365
14,Córdoba,F,55 a 59,OTRO PAIS,EXTRANJERA,2096
14,Córdoba,F,60 a 64,ARGENTINA,ARGENTINA,93304
14,Córdoba,F,60 a 64,OTRO PAIS,ARGENTINA,369
14,Córdoba,F,60 a 64,OTRO PAIS,EXTRANJERA,1671
14,Córdoba,F,65 a 69,ARGENTINA,ARGENTINA,83239
14,Córdoba,F,65 a 69,OTRO PAIS,ARGENTINA,301
14,Córdoba,F,65 a 69,OTRO PAIS,EXTRANJERA,1331
14,Córdoba,F,70 a 74,ARGENTINA,ARGENTINA,73768
14,Córdoba,F,70 a 74,OTRO PAIS,ARGENTINA,304
14,Córdoba,F,70 a 74,OTRO PAIS,EXTRANJERA,978
14,Córdoba,F,75 a 79,ARGENTINA,ARGENTINA,59733
14,Córdoba,F,75 a 79,OTRO PAIS,ARGENTINA,313
14,Córdoba,F,75 a 79,OTRO PAIS,EXTRANJERA,954
14,Córdoba,F,80 a 84,ARGENTINA,ARGENTINA,41152
14,Córdoba,F,80 a 84,OTRO PAIS,ARGENTINA,246
14,Córdoba,F,80 a 84,OTRO PAIS,EXTRANJERA,696
14,Córdoba,F,85 a 89,ARGENTINA,ARGENTINA,23098
14,Córdoba,F,85 a 89,OTRO PAIS,ARGENTINA,105
14,Córdoba,F,85 a 89,OTRO PAIS,EXTRANJERA,461
14,Córdoba,F,90 a 94,ARGENTINA,ARGENTINA,10000
14,Córdoba,F,90 a 94,OTRO PAIS,ARGENTINA,50
14,Córdoba,F,90 a 94,OTRO PAIS,EXTRANJERA,206
14,Córdoba,F,95 a 99,ARGENTINA,ARGENTINA,2487
14,Córdoba,F,95 a 99,OTRO PAIS,ARGENTINA,11
14,Córdoba,F,95 a 99,OTRO PAIS,EXTRANJERA,63
14,Córdoba,M,0 a 4,ARGENTINA,ARGENTINA,90465
14,Córdoba,M,0 a 4,OTRO PAIS,ARGENTINA,214
14,Córdoba,M,0 a 4,OTRO PAIS,EXTRANJERA,141
14,Córdoba,M,10 a 14,ARGENTINA,ARGENTINA,149798
14,Córdoba,M,10 a 14,OTRO PAIS,ARGENTINA,306
14,Córdoba,M,10 a 14,OTRO PAIS,EXTRANJERA,1021
14,Córdoba,M,100 y +,ARGENTINA,ARGENTINA,82
14,Córdoba,M,100 y +,OTRO PAIS,ARGENTINA,1
14,Córdoba,M,100 y +,OTRO PAIS,EXTRANJERA,1
14,Córdoba,M,15 a 19,ARGENTINA,ARGENTINA,148490
14,Córdoba,M,15 a 19,OTRO PAIS,ARGENTINA,596
14,Córdoba,M,15 a 19,OTRO PAIS,EXTRANJERA,1591
14,Córdoba,M,20 a 24,ARGENTINA,ARGENTINA,148733
14,Córdoba,M,20 a 24,OTRO PAIS,ARGENTINA,522
14,Córdoba,M,20 a 24,OTRO PAIS,EXTRANJERA,2471
14,Córdoba,M,25 a 29,ARGENTINA,ARGENTINA,150310
14,Córdoba,M,25 a 29,OTRO PAIS,ARGENTINA,285
14,Córdoba,M,25 a 29,OTRO PAIS,EXTRANJERA,2755
14,Córdoba,M,30 a 34,ARGENTINA,ARGENTINA,148512
14,Córdoba,M,30 a 34,OTRO PAIS,ARGENTINA,409
14,Córdoba,M,30 a 34,OTRO PAIS,EXTRANJERA,3805
14,Córdoba,M,35 a 39,ARGENTINA,ARGENTINA,141775
14,Córdoba,M,35 a 39,OTRO PAIS,ARGENTINA,332
14,Córdoba,M,35 a 39,OTRO PAIS,EXTRANJERA,4294
14,Córdoba,M,40 a 44,ARGENTINA,ARGENTINA,136723
14,Córdoba,M,40 a 44,OTRO PAIS,ARGENTINA,362
14,Córdoba,M,40 a 44,OTRO PAIS,EXTRANJERA,3872
14,Córdoba,M,45 a 49,ARGENTINA,ARGENTINA,137450
14,Córdoba,M,45 a 49,OTRO PAIS,ARGENTINA,365
14,Córdoba,M,45 a 49,OTRO PAIS,EXTRANJERA,2966
14,Córdoba,M,5 a 9,ARGENTINA,ARGENTINA,130067
14,Córdoba,M,5 a 9,OTRO PAIS,ARGENTINA,258
14,Córdoba,M,5 a 9,OTRO PAIS,EXTRANJERA,505
14,Córdoba,M,50 a 54,ARGENTINA,ARGENTINA,113783
14,Córdoba,M,50 a 54,OTRO PAIS,ARGENTINA,269
14,Córdoba,M,50 a 54,OTRO PAIS,EXTRANJERA,2312
14,Córdoba,M,55 a 59,ARGENTINA,ARGENTINA,95657
14,Córdoba,M,55 a 59,OTRO PAIS,ARGENTINA,308
14,Córdoba,M,55 a 59,OTRO PAIS,EXTRANJERA,1856
14,Córdoba,M,60 a 64,ARGENTINA,ARGENTINA,86577
14,Córdoba,M,60 a 64,OTRO PAIS,ARGENTINA,264
14,Córdoba,M,60 a 64,OTRO PAIS,EXTRANJERA,1483
14,Córdoba,M,65 a 69,ARGENTINA,ARGENTINA,73750
14,Córdoba,M,65 a 69,OTRO PAIS,ARGENTINA,209
14,Córdoba,M,65 a 69,OTRO PAIS,EXTRANJERA,973
14,Córdoba,M,70 a 74,ARGENTINA,ARGENTINA,59519
14,Córdoba,M,70 a 74,OTRO PAIS,ARGENTINA,250
14,Córdoba,M,70 a 74,OTRO PAIS,EXTRANJERA,885
14,Córdoba,M,75 a 79,ARGENTINA,ARGENTINA,42999
14,Córdoba,M,75 a 79,OTRO PAIS,ARGENTINA,237
14,Córdoba,M,75 a 79,OTRO PAIS,EXTRANJERA,821
14,Córdoba,M,80 a 84,ARGENTINA,ARGENTINA,24567
14,Córdoba,M,80 a 84,OTRO PAIS,ARGENTINA,172
14,Córdoba,M,80 a 84,OTRO PAIS,EXTRANJERA,548
14,Córdoba,M,85 a 89,ARGENTINA,ARGENTINA,11309
14,Córdoba,M,85 a 89,OTRO PAIS,ARGENTINA,96
14,Córdoba,M,85 a 89,OTRO PAIS,EXTRANJERA,317
14,Córdoba,M,90 a 94,ARGENTINA,ARGENTINA,3725
14,Córdoba,M,90 a 94,OTRO PAIS,ARGENTINA,46
14,Córdoba,M,90 a 94,OTRO PAIS,EXTRANJERA,107
14,Córdoba,M,95 a 99,ARGENTINA,ARGENTINA,822
14,Córdoba,M,95 a 99,OTRO PAIS,ARGENTINA,9
14,Córdoba,M,95 a 99,OTRO PAIS,EXTRANJERA,21
14,Córdoba,X,15 a 19,ARGENTINA,ARGENTINA,8
14,Córdoba,X,20 a 24,ARGENTINA,ARGENTINA,27
14,Córdoba,X,25 a 29,ARGENTINA,ARGENTINA,32
14,Córdoba,X,25 a 29,OTRO PAIS,EXTRANJERA,1
14,Córdoba,X,30 a 34,ARGENTINA,ARGENTINA,33
14,Córdoba,X,35 a 39,ARGENTINA,ARGENTINA,22
14,Córdoba,X,40 a 44,ARGENTINA,ARGENTINA,6
14,Córdoba,X,45 a 49,ARGENTINA,ARGENTINA,2
14,Córdoba,X,50 a 54,ARGENTINA,ARGENTINA,5
14,Córdoba,X,50 a 54,OTRO PAIS,EXTRANJERA,1
14,Córdoba,X,55 a 59,ARGENTINA,ARGENTINA,2
14,Córdoba,X,60 a 64,ARGENTINA,ARGENTINA,1
18,Corrientes,F,0 a 4,ARGENTINA,ARGENTINA,31959
18,Corrientes,F,0 a 4,OTRO PAIS,ARGENTINA,48
18,Corrientes,F,0 a 4,OTRO PAIS,EXTRANJERA,25
18,Corrientes,F,10 a 14,ARGENTINA,ARGENTINA,48437
18,Corrientes,F,10 a 14,OTRO PAIS,ARGENTINA,79
18,Corrientes,F,10 a 14,OTRO PAIS,EXTRANJERA,121
18,Corrientes,F,100 y +,ARGENTINA,ARGENTINA,112
18,Corrientes,F,100 y +,OTRO PAIS,ARGENTINA,1
18,Corrientes,F,100 y +,OTRO PAIS,EXTRANJERA,5
18,Corrientes,F,15 a 19,ARGENTINA,ARGENTINA,48120
18,Corrientes,F,15 a 19,OTRO PAIS,ARGENTINA,68
18,Corrientes,F,15 a 19,OTRO PAIS,EXTRANJERA,203
18,Corrientes,F,20 a 24,ARGENTINA,ARGENTINA,48957
18,Corrientes,F,20 a 24,OTRO PAIS,ARGENTINA,53
18,Corrientes,F,20 a 24,OTRO PAIS,EXTRANJERA,647
18,Corrientes,F,25 a 29,ARGENTINA,ARGENTINA,50086
18,Corrientes,F,25 a 29,OTRO PAIS,ARGENTINA,36
18,Corrientes,F,25 a 29,OTRO PAIS,EXTRANJERA,610
18,Corrientes,F,30 a 34,ARGENTINA,ARGENTINA,49437
18,Corrientes,F,30 a 34,OTRO PAIS,ARGENTINA,41
18,Corrientes,F,30 a 34,OTRO PAIS,EXTRANJERA,560
18,Corrientes,F,35 a 39,ARGENTINA,ARGENTINA,45425
18,Corrientes,F,35 a 39,OTRO PAIS,ARGENTINA,31
18,Corrientes,F,35 a 39,OTRO PAIS,EXTRANJERA,552
18,Corrientes,F,40 a 44,ARGENTINA,ARGENTINA,40022
18,Corrientes,F,40 a 44,OTRO PAIS,ARGENTINA,37
18,Corrientes,F,40 a 44,OTRO PAIS,EXTRANJERA,496
18,Corrientes,F,45 a 49,ARGENTINA,ARGENTINA,38859
18,Corrientes,F,45 a 49,OTRO PAIS,ARGENTINA,31
18,Corrientes,F,45 a 49,OTRO PAIS,EXTRANJERA,448
18,Corrientes,F,5 a 9,ARGENTINA,ARGENTINA,44790
18,Corrientes,F,5 a 9,OTRO PAIS,ARGENTINA,74
18,Corrientes,F,5 a 9,OTRO PAIS,EXTRANJERA,57
18,Corrientes,F,50 a 54,ARGENTINA,ARGENTINA,31998
18,Corrientes,F,50 a 54,OTRO PAIS,ARGENTINA,30
18,Corrientes,F,50 a 54,OTRO PAIS,EXTRANJERA,382
18,Corrientes,F,55 a 59,ARGENTINA,ARGENTINA,27647
18,Corrientes,F,55 a 59,OTRO PAIS,ARGENTINA,50
18,Corrientes,F,55 a 59,OTRO PAIS,EXTRANJERA,373
18,Corrientes,F,60 a 64,ARGENTINA,ARGENTINA,26091
18,Corrientes,F,60 a 64,OTRO PAIS,ARGENTINA,59
18,Corrientes,F,60 a 64,OTRO PAIS,EXTRANJERA,334
18,Corrientes,F,65 a 69,ARGENTINA,ARGENTINA,22524
18,Corrientes,F,65 a 69,OTRO PAIS,ARGENTINA,70
18,Corrientes,F,65 a 69,OTRO PAIS,EXTRANJERA,285
18,Corrientes,F,70 a 74,ARGENTINA,ARGENTINA,18500
18,Corrientes,F,70 a 74,OTRO PAIS,ARGENTINA,72
18,Corrientes,F,70 a 74,OTRO PAIS,EXTRANJERA,282
18,Corrientes,F,75 a 79,ARGENTINA,ARGENTINA,12844
18,Corrientes,F,75 a 79,OTRO PAIS,ARGENTINA,87
18,Corrientes,F,75 a 79,OTRO PAIS,EXTRANJERA,223
18,Corrientes,F,80 a 84,ARGENTINA,ARGENTINA,8078
18,Corrientes,F,80 a 84,OTRO PAIS,ARGENTINA,78
18,Corrientes,F,80 a 84,OTRO PAIS,EXTRANJERA,163
18,Corrientes,F,85 a 89,ARGENTINA,ARGENTINA,4614
18,Corrientes,F,85 a 89,OTRO PAIS,ARGENTINA,46
18,Corrientes,F,85 a 89,OTRO PAIS,EXTRANJERA,88
18,Corrientes,F,90 a 94,ARGENTINA,ARGENTINA,2003
18,Corrientes,F,90 a 94,OTRO PAIS,ARGENTINA,22
18,Corrientes,F,90 a 94,OTRO PAIS,EXTRANJERA,39
18,Corrientes,F,95 a 99,ARGENTINA,ARGENTINA,672
18,Corrientes,F,95 a 99,OTRO PAIS,ARGENTINA,8
18,Corrientes,F,95 a 99,OTRO PAIS,EXTRANJERA,17
18,Corrientes,M,0 a 4,ARGENTINA,ARGENTINA,33067
18,Corrientes,M,0 a 4,OTRO PAIS,ARGENTINA,46
18,Corrientes,M,0 a 4,OTRO PAIS,EXTRANJERA,21
18,Corrientes,M,10 a 14,ARGENTINA,ARGENTINA,50715
18,Corrientes,M,10 a 14,OTRO PAIS,ARGENTINA,93
18,Corrientes,M,10 a 14,OTRO PAIS,EXTRANJERA,105
18,Corrientes,M,100 y +,ARGENTINA,ARGENTINA,55
18,Corrientes,M,100 y +,OTRO PAIS,ARGENTINA,2
18,Corrientes,M,100 y +,OTRO PAIS,EXTRANJERA,4
18,Corrientes,M,15 a 19,ARGENTINA,ARGENTINA,50638
18,Corrientes,M,15 a 19,OTRO PAIS,ARGENTINA,73
18,Corrientes,M,15 a 19,OTRO PAIS,EXTRANJERA,167
18,Corrientes,M,20 a 24,ARGENTINA,ARGENTINA,51368
18,Corrientes,M,20 a 24,OTRO PAIS,ARGENTINA,83
18,Corrientes,M,20 a 24,OTRO PAIS,EXTRANJERA,456
18,Corrientes,M,25 a 29,ARGENTINA,ARGENTINA,51945
18,Corrientes,M,25 a 29,OTRO PAIS,ARGENTINA,55
18,Corrientes,M,25 a 29,OTRO PAIS,EXTRANJERA,578
18,Corrientes,M,30 a 34,ARGENTINA,ARGENTINA,50929
18,Corrientes,M,30 a 34,OTRO PAIS,ARGENTINA,45
18,Corrientes,M,30 a 34,OTRO PAIS,EXTRANJERA,617
18,Corrientes,M,35 a 39,ARGENTINA,ARGENTINA,46225
18,Corrientes,M,35 a 39,OTRO PAIS,ARGENTINA,26
18,Corrientes,M,35 a 39,OTRO PAIS,EXTRANJERA,599
18,Corrientes,M,40 a 44,ARGENTINA,ARGENTINA,41920
18,Corrientes,M,40 a 44,OTRO PAIS,ARGENTINA,31
18,Corrientes,M,40 a 44,OTRO PAIS,EXTRANJERA,545
18,Corrientes,M,45 a 49,ARGENTINA,ARGENTINA,40169
18,Corrientes,M,45 a 49,OTRO PAIS,ARGENTINA,29
18,Corrientes,M,45 a 49,OTRO PAIS,EXTRANJERA,502
18,Corrientes,M,5 a 9,ARGENTINA,ARGENTINA,45974
18,Corrientes,M,5 a 9,OTRO PAIS,ARGENTINA,99
18,Corrientes,M,5 a 9,OTRO PAIS,EXTRANJERA,48
18,Corrientes,M,50 a 54,ARGENTINA,ARGENTINA,32789
18,Corrientes,M,50 a 54,OTRO PAIS,ARGENTINA,32
18,Corrientes,M,50 a 54,OTRO PAIS,EXTRANJERA,435
18,Corrientes,M,55 a 59,ARGENTINA,ARGENTINA,27922
18,Corrientes,M,55 a 59,OTRO PAIS,ARGENTINA,55
18,Corrientes,M,55 a 59,OTRO PAIS,EXTRANJERA,401
18,Corrientes,M,60 a 64,ARGENTINA,ARGENTINA,25862
18,Corrientes,M,60 a 64,OTRO PAIS,ARGENTINA,47
18,Corrientes,M,60 a 64,OTRO PAIS,EXTRANJERA,366
18,Corrientes,M,65 a 69,ARGENTINA,ARGENTINA,21688
18,Corrientes,M,65 a 69,OTRO PAIS,ARGENTINA,57
18,Corrientes,M,65 a 69,OTRO PAIS,EXTRANJERA,268
18,Corrientes,M,70 a 74,ARGENTINA,ARGENTINA,17395
18,Corrientes,M,70 a 74,OTRO PAIS,ARGENTINA,81
18,Corrientes,M,70 a 74,OTRO PAIS,EXTRANJERA,306
18,Corrientes,M,75 a 79,ARGENTINA,ARGENTINA,10484
18,Corrientes,M,75 a 79,OTRO PAIS,ARGENTINA,72
18,Corrientes,M,75 a 79,OTRO PAIS,EXTRANJERA,275
18,Corrientes,M,80 a 84,ARGENTINA,ARGENTINA,5570
18,Corrientes,M,80 a 84,OTRO PAIS,ARGENTINA,63
18,Corrientes,M,80 a 84,OTRO PAIS,EXTRANJERA,182
18,Corrientes,M,85 a 89,ARGENTINA,ARGENTINA,2605
18,Corrientes,M,85 a 89,OTRO PAIS,ARGENTINA,25
18,Corrientes,M,85 a 89,OTRO PAIS,EXTRANJERA,66
18,Corrientes,M,90 a 94,ARGENTINA,ARGENTINA,909
18,Corrientes,M,90 a 94,OTRO PAIS,ARGENTINA,7
18,Corrientes,M,90 a 94,OTRO PAIS,EXTRANJERA,29
18,Corrientes,M,95 a 99,ARGENTINA,ARGENTINA,298
18,Corrientes,M,95 a 99,OTRO PAIS,ARGENTINA,1
18,Corrientes,M,95 a 99,OTRO PAIS,EXTRANJERA,17
18,Corrientes,X,15 a 19,ARGENTINA,ARGENTINA,2
18,Corrientes,X,20 a 24,ARGENTINA,ARGENTINA,5
18,Corrientes,X,25 a 29,ARGENTINA,ARGENTINA,2
18,Corrientes,X,30 a 34,ARGENTINA,ARGENTINA,2
18,Corrientes,X,35 a 39,ARGENTINA,ARGENTINA,1
18,Corrientes,X,40 a 44,ARGENTINA,ARGENTINA,1
18,Corrientes,X,45 a 49,ARGENTINA,ARGENTINA,1
18,Corrientes,X,50 a 54,ARGENTINA,ARGENTINA,1
18,Corrientes,X,50 a 54,OTRO PAIS,EXTRANJERA,1
18,Corrientes,X,55 a 59,ARGENTINA,ARGENTINA,2
22,Chaco,F,0 a 4,ARGENTINA,ARGENTINA,33226
22,Chaco,F,0 a 4,OTRO PAIS,ARGENTINA,13
22,Chaco,F,0 a 4,OTRO PAIS,EXTRANJERA,18
22,Chaco,F,10 a 14,ARGENTINA,ARGENTINA,57842
22,Chaco,F,10 a 14,OTRO PAIS,ARGENTINA,15
22,Chaco,F,10 a 14,OTRO PAIS,EXTRANJERA,66
22,Chaco,F,100 y +,ARGENTINA,ARGENTINA,128
22,Chaco,F,100 y +,OTRO PAIS,ARGENTINA,2
22,Chaco,F,100 y +,OTRO PAIS,EXTRANJERA,9
22,Chaco,F,15 a 19,ARGENTINA,ARGENTINA,53647
22,Chaco,F,15 a 19,OTRO PAIS,ARGENTINA,32
22,Chaco,F,15 a 19,OTRO PAIS,EXTRANJERA,98
22,Chaco,F,20 a 24,ARGENTINA,ARGENTINA,54916
22,Chaco,F,20 a 24,OTRO PAIS,ARGENTINA,35
22,Chaco,F,20 a 24,OTRO PAIS,EXTRANJERA,181
22,Chaco,F,25 a 29,ARGENTINA,ARGENTINA,55659
22,Chaco,F,25 a 29,OTRO PAIS,ARGENTINA,25
22,Chaco,F,25 a 29,OTRO PAIS,EXTRANJERA,181
22,Chaco,F,30 a 34,ARGENTINA,ARGENTINA,56261
22,Chaco,F,30 a 34,OTRO PAIS,ARGENTINA,28
22,Chaco,F,30 a 34,OTRO PAIS,EXTRANJERA,199
22,Chaco,F,35 a 39,ARGENTINA,ARGENTINA,49995
22,Chaco,F,35 a 39,OTRO PAIS,ARGENTINA,12
22,Chaco,F,35 a 39,OTRO PAIS,EXTRANJERA,271
22,Chaco,F,40 a 44,ARGENTINA,ARGENTINA,45374
22,Chaco,F,40 a 44,OTRO PAIS,ARGENTINA,23
22,Chaco,F,40 a 44,OTRO PAIS,EXTRANJERA,254
22,Chaco,F,45 a 49,ARGENTINA,ARGENTINA,42019
22,Chaco,F,45 a 49,OTRO PAIS,ARGENTINA,16
