provincia_id,provincia_nombre,sexo,edad_quinquenal,pais_nacimiento,nacionalidad,cantidad
46,La Rioja,M,0 a 4,OTRO PAIS,EXTRANJERA,9
46,La Rioja,M,10 a 14,ARGENTINA,ARGENTINA,16385
46,La Rioja,M,10 a 14,OTRO PAIS,ARGENTINA,2
46,La Rioja,M,10 a 14,OTRO PAIS,EXTRANJERA,130
46,La Rioja,M,100 y +,ARGENTINA,ARGENTINA,8
46,La Rioja,M,15 a 19,ARGENTINA,ARGENTINA,16123
46,La Rioja,M,15 a 19,OTRO PAIS,ARGENTINA,6
46,La Rioja,M,15 a 19,OTRO PAIS,EXTRANJERA,160
46,La Rioja,M,20 a 24,ARGENTINA,ARGENTINA,16542
46,La Rioja,M,20 a 24,OTRO PAIS,ARGENTINA,7
46,La Rioja,M,20 a 24,OTRO PAIS,EXTRANJERA,325
46,La Rioja,M,25 a 29,ARGENTINA,ARGENTINA,17001
46,La Rioja,M,25 a 29,OTRO PAIS,ARGENTINA,8
46,La Rioja,M,25 a 29,OTRO PAIS,EXTRANJERA,502
46,La Rioja,M,30 a 34,ARGENTINA,ARGENTINA,17717
46,La Rioja,M,30 a 34,OTRO PAIS,ARGENTINA,17
46,La Rioja,M,30 a 34,OTRO PAIS,EXTRANJERA,574
46,La Rioja,M,35 a 39,ARGENTINA,ARGENTINA,14589
46,La Rioja,M,35 a 39,OTRO PAIS,ARGENTINA,11
46,La Rioja,M,35 a 39,OTRO PAIS,EXTRANJERA,493
46,La Rioja,M,40 a 44,ARGENTINA,ARGENTINA,13850
46,La Rioja,M,40 a 44,OTRO PAIS,ARGENTINA,22
46,La Rioja,M,40 a 44,OTRO PAIS,EXTRANJERA,340
46,La Rioja,M,45 a 49,ARGENTINA,ARGENTINA,13831
46,La Rioja,M,45 a 49,OTRO PAIS,ARGENTINA,18
46,La Rioja,M,45 a 49,OTRO PAIS,EXTRANJERA,277
46,La Rioja,M,5 a 9,ARGENTINA,ARGENTINA,14349
46,La Rioja,M,5 a 9,OTRO PAIS,ARGENTINA,3
46,La Rioja,M,5 a 9,OTRO PAIS,EXTRANJERA,57
46,La Rioja,M,50 a 54,ARGENTINA,ARGENTINA,10795
46,La Rioja,M,50 a 54,OTRO PAIS,ARGENTINA,15
46,La Rioja,M,50 a 54,OTRO PAIS,EXTRANJERA,224
46,La Rioja,M,55 a 59,ARGENTINA,ARGENTINA,8915
46,La Rioja,M,55 a 59,OTRO PAIS,ARGENTINA,26
46,La Rioja,M,55 a 59,OTRO PAIS,EXTRANJERA,197
46,La Rioja,M,60 a 64,ARGENTINA,ARGENTINA,7965
46,La Rioja,M,60 a 64,OTRO PAIS,ARGENTINA,15
46,La Rioja,M,60 a 64,OTRO PAIS,EXTRANJERA,161
46,La Rioja,M,65 a 69,ARGENTINA,ARGENTINA,6566
46,La Rioja,M,65 a 69,OTRO PAIS,ARGENTINA,26
46,La Rioja,M,65 a 69,OTRO PAIS,EXTRANJERA,92
46,La Rioja,M,70 a 74,ARGENTINA,ARGENTINA,5098
46,La Rioja,M,70 a 74,OTRO PAIS,ARGENTINA,15
46,La Rioja,M,70 a 74,OTRO PAIS,EXTRANJERA,88
46,La Rioja,M,75 a 79,ARGENTINA,ARGENTINA,3162
46,La Rioja,M,75 a 79,OTRO PAIS,ARGENTINA,24
46,La Rioja,M,75 a 79,OTRO PAIS,EXTRANJERA,55
46,La Rioja,M,80 a 84,ARGENTINA,ARGENTINA,1772
46,La Rioja,M,80 a 84,OTRO PAIS,ARGENTINA,14
46,La Rioja,M,80 a 84,OTRO PAIS,EXTRANJERA,26
46,La Rioja,M,85 a 89,ARGENTINA,ARGENTINA,774
46,La Rioja,M,85 a 89,OTRO PAIS,ARGENTINA,6
46,La Rioja,M,85 a 89,OTRO PAIS,EXTRANJERA,16
46,La Rioja,M,90 a 94,ARGENTINA,ARGENTINA,345
46,La Rioja,M,90 a 94,OTRO PAIS,ARGENTINA,2
46,La Rioja,M,90 a 94,OTRO PAIS,EXTRANJERA,5
46,La Rioja,M,95 a 99,ARGENTINA,ARGENTINA,79
46,La Rioja,M,95 a 99,OTRO PAIS,ARGENTINA,1
46,La Rioja,M,95 a 99,OTRO PAIS,EXTRANJERA,1
46,La Rioja,X,25 a 29,ARGENTINA,ARGENTINA,2
46,La Rioja,X,30 a 34,ARGENTINA,ARGENTINA,2
46,La Rioja,X,35 a 39,ARGENTINA,ARGENTINA,1
46,La Rioja,X,60 a 64,ARGENTINA,ARGENTINA,1
50,Mendoza,F,0 a 4,ARGENTINA,ARGENTINA,46442
50,Mendoza,F,0 a 4,OTRO PAIS,ARGENTINA,118
50,Mendoza,F,0 a 4,OTRO PAIS,EXTRANJERA,59
50,Mendoza,F,10 a 14,ARGENTINA,ARGENTINA,81389
50,Mendoza,F,10 a 14,OTRO PAIS,ARGENTINA,239
50,Mendoza,F,10 a 14,OTRO PAIS,EXTRANJERA,785
50,Mendoza,F,100 y +,ARGENTINA,ARGENTINA,136
50,Mendoza,F,100 y +,OTRO PAIS,ARGENTINA,2
50,Mendoza,F,100 y +,OTRO PAIS,EXTRANJERA,8
50,Mendoza,F,15 a 19,ARGENTINA,ARGENTINA,77460
50,Mendoza,F,15 a 19,OTRO PAIS,ARGENTINA,442
50,Mendoza,F,15 a 19,OTRO PAIS,EXTRANJERA,1197
50,Mendoza,F,20 a 24,ARGENTINA,ARGENTINA,69001
50,Mendoza,F,20 a 24,OTRO PAIS,ARGENTINA,461
50,Mendoza,F,20 a 24,OTRO PAIS,EXTRANJERA,1871
50,Mendoza,F,25 a 29,ARGENTINA,ARGENTINA,71866
50,Mendoza,F,25 a 29,OTRO PAIS,ARGENTINA,136
50,Mendoza,F,25 a 29,OTRO PAIS,EXTRANJERA,2184
50,Mendoza,F,30 a 34,ARGENTINA,ARGENTINA,74689
50,Mendoza,F,30 a 34,OTRO PAIS,ARGENTINA,183
50,Mendoza,F,30 a 34,OTRO PAIS,EXTRANJERA,2783
50,Mendoza,F,35 a 39,ARGENTINA,ARGENTINA,70360
50,Mendoza,F,35 a 39,OTRO PAIS,ARGENTINA,161
50,Mendoza,F,35 a 39,OTRO PAIS,EXTRANJERA,2976
50,Mendoza,F,40 a 44,ARGENTINA,ARGENTINA,65529
50,Mendoza,F,40 a 44,OTRO PAIS,ARGENTINA,184
50,Mendoza,F,40 a 44,OTRO PAIS,EXTRANJERA,2973
50,Mendoza,F,45 a 49,ARGENTINA,ARGENTINA,64487
50,Mendoza,F,45 a 49,OTRO PAIS,ARGENTINA,186
50,Mendoza,F,45 a 49,OTRO PAIS,EXTRANJERA,2779
50,Mendoza,F,5 a 9,ARGENTINA,ARGENTINA,71609
50,Mendoza,F,5 a 9,OTRO PAIS,ARGENTINA,164
50,Mendoza,F,5 a 9,OTRO PAIS,EXTRANJERA,336
50,Mendoza,F,50 a 54,ARGENTINA,ARGENTINA,54770
50,Mendoza,F,50 a 54,OTRO PAIS,ARGENTINA,208
50,Mendoza,F,50 a 54,OTRO PAIS,EXTRANJERA,2978
50,Mendoza,F,55 a 59,ARGENTINA,ARGENTINA,45335
50,Mendoza,F,55 a 59,OTRO PAIS,ARGENTINA,248
50,Mendoza,F,55 a 59,OTRO PAIS,EXTRANJERA,2856
50,Mendoza,F,60 a 64,ARGENTINA,ARGENTINA,42546
50,Mendoza,F,60 a 64,OTRO PAIS,ARGENTINA,231
50,Mendoza,F,60 a 64,OTRO PAIS,EXTRANJERA,2602
50,Mendoza,F,65 a 69,ARGENTINA,ARGENTINA,38742
50,Mendoza,F,65 a 69,OTRO PAIS,ARGENTINA,242
50,Mendoza,F,65 a 69,OTRO PAIS,EXTRANJERA,2223
50,Mendoza,F,70 a 74,ARGENTINA,ARGENTINA,34687
50,Mendoza,F,70 a 74,OTRO PAIS,ARGENTINA,259
50,Mendoza,F,70 a 74,OTRO PAIS,EXTRANJERA,2114
50,Mendoza,F,75 a 79,ARGENTINA,ARGENTINA,26509
50,Mendoza,F,75 a 79,OTRO PAIS,ARGENTINA,315
50,Mendoza,F,75 a 79,OTRO PAIS,EXTRANJERA,1881
50,Mendoza,F,80 a 84,ARGENTINA,ARGENTINA,17772
50,Mendoza,F,80 a 84,OTRO PAIS,ARGENTINA,227
50,Mendoza,F,80 a 84,OTRO PAIS,EXTRANJERA,1275
50,Mendoza,F,85 a 89,ARGENTINA,ARGENTINA,9636
50,Mendoza,F,85 a 89,OTRO PAIS,ARGENTINA,114
50,Mendoza,F,85 a 89,OTRO PAIS,EXTRANJERA,630
50,Mendoza,F,90 a 94,ARGENTINA,ARGENTINA,4132
50,Mendoza,F,90 a 94,OTRO PAIS,ARGENTINA,40
50,Mendoza,F,90 a 94,OTRO PAIS,EXTRANJERA,283
50,Mendoza,F,95 a 99,ARGENTINA,ARGENTINA,1103
50,Mendoza,F,95 a 99,OTRO PAIS,ARGENTINA,13
50,Mendoza,F,95 a 99,OTRO PAIS,EXTRANJERA,79
50,Mendoza,M,0 a 4,ARGENTINA,ARGENTINA,48204
50,Mendoza,M,0 a 4,OTRO PAIS,ARGENTINA,123
50,Mendoza,M,0 a 4,OTRO PAIS,EXTRANJERA,80
50,Mendoza,M,10 a 14,ARGENTINA,ARGENTINA,84391
50,Mendoza,M,10 a 14,OTRO PAIS,ARGENTINA,274
50,Mendoza,M,10 a 14,OTRO PAIS,EXTRANJERA,845
50,Mendoza,M,100 y +,ARGENTINA,ARGENTINA,41
50,Mendoza,M,100 y +,OTRO PAIS,ARGENTINA,2
50,Mendoza,M,100 y +,OTRO PAIS,EXTRANJERA,2
50,Mendoza,M,15 a 19,ARGENTINA,ARGENTINA,81009
50,Mendoza,M,15 a 19,OTRO PAIS,ARGENTINA,492
50,Mendoza,M,15 a 19,OTRO PAIS,EXTRANJERA,1353
50,Mendoza,M,20 a 24,ARGENTINA,ARGENTINA,70473
50,Mendoza,M,20 a 24,OTRO PAIS,ARGENTINA,383
50,Mendoza,M,20 a 24,OTRO PAIS,EXTRANJERA,2041
50,Mendoza,M,25 a 29,ARGENTINA,ARGENTINA,72751
50,Mendoza,M,25 a 29,OTRO PAIS,ARGENTINA,154
50,Mendoza,M,25 a 29,OTRO PAIS,EXTRANJERA,2150
50,Mendoza,M,30 a 34,ARGENTINA,ARGENTINA,74200
50,Mendoza,M,30 a 34,OTRO PAIS,ARGENTINA,190
50,Mendoza,M,30 a 34,OTRO PAIS,EXTRANJERA,3003
50,Mendoza,M,35 a 39,ARGENTINA,ARGENTINA,70274
50,Mendoza,M,35 a 39,OTRO PAIS,ARGENTINA,140
50,Mendoza,M,35 a 39,OTRO PAIS,EXTRANJERA,3099
50,Mendoza,M,40 a 44,ARGENTINA,ARGENTINA,64857
50,Mendoza,M,40 a 44,OTRO PAIS,ARGENTINA,180
50,Mendoza,M,40 a 44,OTRO PAIS,EXTRANJERA,2971
50,Mendoza,M,45 a 49,ARGENTINA,ARGENTINA,62496
50,Mendoza,M,45 a 49,OTRO PAIS,ARGENTINA,176
50,Mendoza,M,45 a 49,OTRO PAIS,EXTRANJERA,2599
50,Mendoza,M,5 a 9,ARGENTINA,ARGENTINA,74009
50,Mendoza,M,5 a 9,OTRO PAIS,ARGENTINA,187
50,Mendoza,M,5 a 9,OTRO PAIS,EXTRANJERA,392
50,Mendoza,M,50 a 54,ARGENTINA,ARGENTINA,52015
50,Mendoza,M,50 a 54,OTRO PAIS,ARGENTINA,188
50,Mendoza,M,50 a 54,OTRO PAIS,EXTRANJERA,2560
50,Mendoza,M,55 a 59,ARGENTINA,ARGENTINA,42114
50,Mendoza,M,55 a 59,OTRO PAIS,ARGENTINA,180
50,Mendoza,M,55 a 59,OTRO PAIS,EXTRANJERA,2283
50,Mendoza,M,60 a 64,ARGENTINA,ARGENTINA,38229
50,Mendoza,M,60 a 64,OTRO PAIS,ARGENTINA,163
50,Mendoza,M,60 a 64,OTRO PAIS,EXTRANJERA,2007
50,Mendoza,M,65 a 69,ARGENTINA,ARGENTINA,33906
50,Mendoza,M,65 a 69,OTRO PAIS,ARGENTINA,188
50,Mendoza,M,65 a 69,OTRO PAIS,EXTRANJERA,1636
50,Mendoza,M,70 a 74,ARGENTINA,ARGENTINA,27959
50,Mendoza,M,70 a 74,OTRO PAIS,ARGENTINA,208
50,Mendoza,M,70 a 74,OTRO PAIS,EXTRANJERA,1563
50,Mendoza,M,75 a 79,ARGENTINA,ARGENTINA,19137
50,Mendoza,M,75 a 79,OTRO PAIS,ARGENTINA,279
50,Mendoza,M,75 a 79,OTRO PAIS,EXTRANJERA,1506
50,Mendoza,M,80 a 84,ARGENTINA,ARGENTINA,11160
50,Mendoza,M,80 a 84,OTRO PAIS,ARGENTINA,194
50,Mendoza,M,80 a 84,OTRO PAIS,EXTRANJERA,917
50,Mendoza,M,85 a 89,ARGENTINA,ARGENTINA,5023
50,Mendoza,M,85 a 89,OTRO PAIS,ARGENTINA,104
50,Mendoza,M,85 a 89,OTRO PAIS,EXTRANJERA,469
50,Mendoza,M,90 a 94,ARGENTINA,ARGENTINA,1781
50,Mendoza,M,90 a 94,OTRO PAIS,ARGENTINA,40
50,Mendoza,M,90 a 94,OTRO PAIS,EXTRANJERA,166
50,Mendoza,M,95 a 99,ARGENTINA,ARGENTINA,431
50,Mendoza,M,95 a 99,OTRO PAIS,ARGENTINA,10
50,Mendoza,M,95 a 99,OTRO PAIS,EXTRANJERA,49
50,Mendoza,X,10 a 14,ARGENTINA,ARGENTINA,1
50,Mendoza,X,15 a 19,ARGENTINA,ARGENTINA,6
50,Mendoza,X,20 a 24,ARGENTINA,ARGENTINA,13
50,Mendoza,X,25 a 29,ARGENTINA,ARGENTINA,11
50,Mendoza,X,25 a 29,OTRO PAIS,ARGENTINA,1
50,Mendoza,X,30 a 34,ARGENTINA,ARGENTINA,18
50,Mendoza,X,30 a 34,OTRO PAIS,EXTRANJERA,1
50,Mendoza,X,35 a 39,ARGENTINA,ARGENTINA,9
50,Mendoza,X,40 a 44,ARGENTINA,ARGENTINA,2
50,Mendoza,X,45 a 49,ARGENTINA,ARGENTINA,6
50,Mendoza,X,50 a 54,ARGENTINA,ARGENTINA,1
50,Mendoza,X,55 a 59,ARGENTINA,ARGENTINA,1
50,Mendoza,X,60 a 64,ARGENTINA,ARGENTINA,2
54,Misiones,F,0 a 4,ARGENTINA,ARGENTINA,42174
54,Misiones,F,0 a 4,OTRO PAIS,ARGENTINA,40
54,Misiones,F,0 a 4,OTRO PAIS,EXTRANJERA,28
54,Misiones,F,10 a 14,ARGENTINA,ARGENTINA,62735
54,Misiones,F,10 a 14,OTRO PAIS,ARGENTINA,106
54,Misiones,F,10 a 14,OTRO PAIS,EXTRANJERA,243
54,Misiones,F,100 y +,ARGENTINA,ARGENTINA,40
54,Misiones,F,100 y +,OTRO PAIS,ARGENTINA,4
54,Misiones,F,100 y +,OTRO PAIS,EXTRANJERA,12
54,Misiones,F,15 a 19,ARGENTINA,ARGENTINA,57568
54,Misiones,F,15 a 19,OTRO PAIS,ARGENTINA,127
54,Misiones,F,15 a 19,OTRO PAIS,EXTRANJERA,401
54,Misiones,F,20 a 24,ARGENTINA,ARGENTINA,56743
54,Misiones,F,20 a 24,OTRO PAIS,ARGENTINA,138
54,Misiones,F,20 a 24,OTRO PAIS,EXTRANJERA,743
54,Misiones,F,25 a 29,ARGENTINA,ARGENTINA,57559
54,Misiones,F,25 a 29,OTRO PAIS,ARGENTINA,104
54,Misiones,F,25 a 29,OTRO PAIS,EXTRANJERA,1121
54,Misiones,F,30 a 34,ARGENTINA,ARGENTINA,54679
54,Misiones,F,30 a 34,OTRO PAIS,ARGENTINA,134
54,Misiones,F,30 a 34,OTRO PAIS,EXTRANJERA,1819
54,Misiones,F,35 a 39,ARGENTINA,ARGENTINA,47247
54,Misiones,F,35 a 39,OTRO PAIS,ARGENTINA,112
54,Misiones,F,35 a 39,OTRO PAIS,EXTRANJERA,2147
54,Misiones,F,40 a 44,ARGENTINA,ARGENTINA,42169
54,Misiones,F,40 a 44,OTRO PAIS,ARGENTINA,122
54,Misiones,F,40 a 44,OTRO PAIS,EXTRANJERA,2130
54,Misiones,F,45 a 49,ARGENTINA,ARGENTINA,39047
54,Misiones,F,45 a 49,OTRO PAIS,ARGENTINA,129
54,Misiones,F,45 a 49,OTRO PAIS,EXTRANJERA,1819
54,Misiones,F,5 a 9,ARGENTINA,ARGENTINA,57866
54,Misiones,F,5 a 9,OTRO PAIS,ARGENTINA,162
54,Misiones,F,5 a 9,OTRO PAIS,EXTRANJERA,143
54,Misiones,F,50 a 54,ARGENTINA,ARGENTINA,31586
54,Misiones,F,50 a 54,OTRO PAIS,ARGENTINA,146
54,Misiones,F,50 a 54,OTRO PAIS,EXTRANJERA,1789
54,Misiones,F,55 a 59,ARGENTINA,ARGENTINA,27495
54,Misiones,F,55 a 59,OTRO PAIS,ARGENTINA,215
54,Misiones,F,55 a 59,OTRO PAIS,EXTRANJERA,1775
54,Misiones,F,60 a 64,ARGENTINA,ARGENTINA,25514
54,Misiones,F,60 a 64,OTRO PAIS,ARGENTINA,283
54,Misiones,F,60 a 64,OTRO PAIS,EXTRANJERA,1923
54,Misiones,F,65 a 69,ARGENTINA,ARGENTINA,20931
54,Misiones,F,65 a 69,OTRO PAIS,ARGENTINA,438
54,Misiones,F,65 a 69,OTRO PAIS,EXTRANJERA,2009
54,Misiones,F,70 a 74,ARGENTINA,ARGENTINA,15164
54,Misiones,F,70 a 74,OTRO PAIS,ARGENTINA,498
54,Misiones,F,70 a 74,OTRO PAIS,EXTRANJERA,2052
54,Misiones,F,75 a 79,ARGENTINA,ARGENTINA,8361
54,Misiones,F,75 a 79,OTRO PAIS,ARGENTINA,478
54,Misiones,F,75 a 79,OTRO PAIS,EXTRANJERA,1902
54,Misiones,F,80 a 84,ARGENTINA,ARGENTINA,4970
54,Misiones,F,80 a 84,OTRO PAIS,ARGENTINA,419
54,Misiones,F,80 a 84,OTRO PAIS,EXTRANJERA,1379
54,Misiones,F,85 a 89,ARGENTINA,ARGENTINA,2835
54,Misiones,F,85 a 89,OTRO PAIS,ARGENTINA,245
54,Misiones,F,85 a 89,OTRO PAIS,EXTRANJERA,773
54,Misiones,F,90 a 94,ARGENTINA,ARGENTINA,1090
54,Misiones,F,90 a 94,OTRO PAIS,ARGENTINA,101
54,Misiones,F,90 a 94,OTRO PAIS,EXTRANJERA,299
54,Misiones,F,95 a 99,ARGENTINA,ARGENTINA,307
54,Misiones,F,95 a 99,OTRO PAIS,ARGENTINA,28
54,Misiones,F,95 a 99,OTRO PAIS,EXTRANJERA,104
54,Misiones,M,0 a 4,ARGENTINA,ARGENTINA,43673
54,Misiones,M,0 a 4,OTRO PAIS,ARGENTINA,51
54,Misiones,M,0 a 4,OTRO PAIS,EXTRANJERA,35
54,Misiones,M,10 a 14,ARGENTINA,ARGENTINA,65161
54,Misiones,M,10 a 14,OTRO PAIS,ARGENTINA,103
54,Misiones,M,10 a 14,OTRO PAIS,EXTRANJERA,240
54,Misiones,M,100 y +,ARGENTINA,ARGENTINA,17
54,Misiones,M,100 y +,OTRO PAIS,ARGENTINA,1
54,Misiones,M,100 y +,OTRO PAIS,EXTRANJERA,10
54,Misiones,M,15 a 19,ARGENTINA,ARGENTINA,60010
54,Misiones,M,15 a 19,OTRO PAIS,ARGENTINA,116
54,Misiones,M,15 a 19,OTRO PAIS,EXTRANJERA,394
54,Misiones,M,20 a 24,ARGENTINA,ARGENTINA,56874
54,Misiones,M,20 a 24,OTRO PAIS,ARGENTINA,162
54,Misiones,M,20 a 24,OTRO PAIS,EXTRANJERA,580
54,Misiones,M,25 a 29,ARGENTINA,ARGENTINA,56041
54,Misiones,M,25 a 29,OTRO PAIS,ARGENTINA,104
54,Misiones,M,25 a 29,OTRO PAIS,EXTRANJERA,816
54,Misiones,M,30 a 34,ARGENTINA,ARGENTINA,52508
54,Misiones,M,30 a 34,OTRO PAIS,ARGENTINA,109
54,Misiones,M,30 a 34,OTRO PAIS,EXTRANJERA,1349
54,Misiones,M,35 a 39,ARGENTINA,ARGENTINA,46775
54,Misiones,M,35 a 39,OTRO PAIS,ARGENTINA,86
54,Misiones,M,35 a 39,OTRO PAIS,EXTRANJERA,1652
54,Misiones,M,40 a 44,ARGENTINA,ARGENTINA,42325
54,Misiones,M,40 a 44,OTRO PAIS,ARGENTINA,96
54,Misiones,M,40 a 44,OTRO PAIS,EXTRANJERA,1752
54,Misiones,M,45 a 49,ARGENTINA,ARGENTINA,38710
54,Misiones,M,45 a 49,OTRO PAIS,ARGENTINA,82
54,Misiones,M,45 a 49,OTRO PAIS,EXTRANJERA,1510
54,Misiones,M,5 a 9,ARGENTINA,ARGENTINA,60328
54,Misiones,M,5 a 9,OTRO PAIS,ARGENTINA,153
54,Misiones,M,5 a 9,OTRO PAIS,EXTRANJERA,111
54,Misiones,M,50 a 54,ARGENTINA,ARGENTINA,31777
54,Misiones,M,50 a 54,OTRO PAIS,ARGENTINA,91
54,Misiones,M,50 a 54,OTRO PAIS,EXTRANJERA,1365
54,Misiones,M,55 a 59,ARGENTINA,ARGENTINA,26425
54,Misiones,M,55 a 59,OTRO PAIS,ARGENTINA,154
54,Misiones,M,55 a 59,OTRO PAIS,EXTRANJERA,1525
54,Misiones,M,60 a 64,ARGENTINA,ARGENTINA,24904
54,Misiones,M,60 a 64,OTRO PAIS,ARGENTINA,192
54,Misiones,M,60 a 64,OTRO PAIS,EXTRANJERA,1580
54,Misiones,M,65 a 69,ARGENTINA,ARGENTINA,20422
54,Misiones,M,65 a 69,OTRO PAIS,ARGENTINA,319
54,Misiones,M,65 a 69,OTRO PAIS,EXTRANJERA,1650
54,Misiones,M,70 a 74,ARGENTINA,ARGENTINA,13799
54,Misiones,M,70 a 74,OTRO PAIS,ARGENTINA,390
54,Misiones,M,70 a 74,OTRO PAIS,EXTRANJERA,1945
54,Misiones,M,75 a 79,ARGENTINA,ARGENTINA,7064
54,Misiones,M,75 a 79,OTRO PAIS,ARGENTINA,353
54,Misiones,M,75 a 79,OTRO PAIS,EXTRANJERA,1835
54,Misiones,M,80 a 84,ARGENTINA,ARGENTINA,3602
54,Misiones,M,80 a 84,OTRO PAIS,ARGENTINA,280
54,Misiones,M,80 a 84,OTRO PAIS,EXTRANJERA,1372
54,Misiones,M,85 a 89,ARGENTINA,ARGENTINA,1606
54,Misiones,M,85 a 89,OTRO PAIS,ARGENTINA,151
54,Misiones,M,85 a 89,OTRO PAIS,EXTRANJERA,698
54,Misiones,M,90 a 94,ARGENTINA,ARGENTINA,523
54,Misiones,M,90 a 94,OTRO PAIS,ARGENTINA,55
54,Misiones,M,90 a 94,OTRO PAIS,EXTRANJERA,243
54,Misiones,M,95 a 99,ARGENTINA,ARGENTINA,143
54,Misiones,M,95 a 99,OTRO PAIS,ARGENTINA,16
54,Misiones,M,95 a 99,OTRO PAIS,EXTRANJERA,95
54,Misiones,X,15 a 19,ARGENTINA,ARGENTINA,3
54,Misiones,X,20 a 24,ARGENTINA,ARGENTINA,4
54,Misiones,X,25 a 29,ARGENTINA,ARGENTINA,3
54,Misiones,X,30 a 34,ARGENTINA,ARGENTINA,5
54,Misiones,X,35 a 39,ARGENTINA,ARGENTINA,5
54,Misiones,X,40 a 44,ARGENTINA,ARGENTINA,2
54,Misiones,X,60 a 64,ARGENTINA,ARGENTINA,2
58,Neuquén,F,0 a 4,ARGENTINA,ARGENTINA,16678
58,Neuquén,F,0 a 4,OTRO PAIS,ARGENTINA,19
58,Neuquén,F,0 a 4,OTRO PAIS,EXTRANJERA,33
58,Neuquén,F,10 a 14,ARGENTINA,ARGENTINA,29707
58,Neuquén,F,10 a 14,OTRO PAIS,ARGENTINA,79
58,Neuquén,F,10 a 14,OTRO PAIS,EXTRANJERA,404
58,Neuquén,F,100 y +,ARGENTINA,ARGENTINA,36
58,Neuquén,F,100 y +,OTRO PAIS,ARGENTINA,3
58,Neuquén,F,100 y +,OTRO PAIS,EXTRANJERA,5
58,Neuquén,F,15 a 19,ARGENTINA,ARGENTINA,28614
58,Neuquén,F,15 a 19,OTRO PAIS,ARGENTINA,86
58,Neuquén,F,15 a 19,OTRO PAIS,EXTRANJERA,497
58,Neuquén,F,20 a 24,ARGENTINA,ARGENTINA,26273
58,Neuquén,F,20 a 24,OTRO PAIS,ARGENTINA,84
58,Neuquén,F,20 a 24,OTRO PAIS,EXTRANJERA,664
58,Neuquén,F,25 a 29,ARGENTINA,ARGENTINA,29315
58,Neuquén,F,25 a 29,OTRO PAIS,ARGENTINA,69
58,Neuquén,F,25 a 29,OTRO PAIS,EXTRANJERA,862
58,Neuquén,F,30 a 34,ARGENTINA,ARGENTINA,31717
58,Neuquén,F,30 a 34,OTRO PAIS,ARGENTINA,94
58,Neuquén,F,30 a 34,OTRO PAIS,EXTRANJERA,1241
58,Neuquén,F,35 a 39,ARGENTINA,ARGENTINA,29650
58,Neuquén,F,35 a 39,OTRO PAIS,ARGENTINA,142
58,Neuquén,F,35 a 39,OTRO PAIS,EXTRANJERA,1437
58,Neuquén,F,40 a 44,ARGENTINA,ARGENTINA,26952
58,Neuquén,F,40 a 44,OTRO PAIS,ARGENTINA,256
58,Neuquén,F,40 a 44,OTRO PAIS,EXTRANJERA,1641
58,Neuquén,F,45 a 49,ARGENTINA,ARGENTINA,25787
58,Neuquén,F,45 a 49,OTRO PAIS,ARGENTINA,222
58,Neuquén,F,45 a 49,OTRO PAIS,EXTRANJERA,1411
58,Neuquén,F,5 a 9,ARGENTINA,ARGENTINA,26206
58,Neuquén,F,5 a 9,OTRO PAIS,ARGENTINA,36
58,Neuquén,F,5 a 9,OTRO PAIS,EXTRANJERA,219
58,Neuquén,F,50 a 54,ARGENTINA,ARGENTINA,20925
58,Neuquén,F,50 a 54,OTRO PAIS,ARGENTINA,376
58,Neuquén,F,50 a 54,OTRO PAIS,EXTRANJERA,1680
58,Neuquén,F,55 a 59,ARGENTINA,ARGENTINA,16638
58,Neuquén,F,55 a 59,OTRO PAIS,ARGENTINA,355
58,Neuquén,F,55 a 59,OTRO PAIS,EXTRANJERA,1925
58,Neuquén,F,60 a 64,ARGENTINA,ARGENTINA,14524
58,Neuquén,F,60 a 64,OTRO PAIS,ARGENTINA,310
58,Neuquén,F,60 a 64,OTRO PAIS,EXTRANJERA,2135
58,Neuquén,F,65 a 69,ARGENTINA,ARGENTINA,11838
58,Neuquén,F,65 a 69,OTRO PAIS,ARGENTINA,345
58,Neuquén,F,65 a 69,OTRO PAIS,EXTRANJERA,1880
58,Neuquén,F,70 a 74,ARGENTINA,ARGENTINA,9338
58,Neuquén,F,70 a 74,OTRO PAIS,ARGENTINA,351
58,Neuquén,F,70 a 74,OTRO PAIS,EXTRANJERA,1563
58,Neuquén,F,75 a 79,ARGENTINA,ARGENTINA,6382
58,Neuquén,F,75 a 79,OTRO PAIS,ARGENTINA,342
58,Neuquén,F,75 a 79,OTRO PAIS,EXTRANJERA,1122
58,Neuquén,F,80 a 84,ARGENTINA,ARGENTINA,3980
58,Neuquén,F,80 a 84,OTRO PAIS,ARGENTINA,198
58,Neuquén,F,80 a 84,OTRO PAIS,EXTRANJERA,657
58,Neuquén,F,85 a 89,ARGENTINA,ARGENTINA,2120
58,Neuquén,F,85 a 89,OTRO PAIS,ARGENTINA,104
58,Neuquén,F,85 a 89,OTRO PAIS,EXTRANJERA,367
58,Neuquén,F,90 a 94,ARGENTINA,ARGENTINA,971
58,Neuquén,F,90 a 94,OTRO PAIS,ARGENTINA,39
58,Neuquén,F,90 a 94,OTRO PAIS,EXTRANJERA,148
58,Neuquén,F,95 a 99,ARGENTINA,ARGENTINA,262
58,Neuquén,F,95 a 99,OTRO PAIS,ARGENTINA,7
58,Neuquén,F,95 a 99,OTRO PAIS,EXTRANJERA,47
